Product_id,Brand Name,Product Name,Image URL,Selling Price,MRP Price,Discount Percentage,Rating,Comment / Review Count,Listing Type,Source Page
35148182,DAMN GUD DG,Cotton Tshirts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/24/24QvjYna_6400d2ef3d2d4622b0da62ef73eeeb8a.jpg",499,1000,50%,4.1,665,Oragnic,Keyword : tshirt
39333615,Dreamz by Pantaloons,Printed Lounge Tshirts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/12/WGoSlhLu_02b4f1fb8ea2431a9193fb3289e6cec5.jpg",599,599,0,0,0,Oragnic,Keyword : tshirt
30967642,PRONK,Men Printed Oversized T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/17/CORZeN2C_9927b457ceaa45538501feedfc611968.jpg",509,1499,66%,4.4,3.6k,AD,Keyword : tshirt
32772857,YUV,Kids Pack Of 6 Cotton T-shirts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/13/1uRrmj4l_3f9f7ceadf924532b604146d3c56193f.jpg",788,1899,59%,4.5,42,Oragnic,Keyword : tshirt
39242188,Pantaloons Junior,Boys Brand Logo T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/8/kv3SqTrm_a5f21cadf8ac4f04a67e45db1edd961c.jpg",399,399,0,0,0,Oragnic,Keyword : tshirt
39429979,The Souled Store,Women Printed T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/17/nG3H0Iko_c420e42b7f794692b188ae4bddf462cf.jpg",699,699,0,4.8,15,AD,Keyword : tshirt
32762106,Pepe Jeans,Crew Neck Lounge Tshirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32762106/2025/7/19/5abd531c-019d-4e4f-a425-9310141a11681752928448134-Pepe-Jeans-Men-Crew-Neck-Relaxed-Fit-Lounge-Tshirt-110175292-1.jpg",499,799,38%,4.5,1.4k,Oragnic,Keyword : tshirt
22204540,HELLCAT,Boys Pack Of 5 Cotton T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22204540/2023/5/2/611eb1bc-8a2e-4ca3-ae77-82c42aab36ed1683031088569-HELLCAT-Boys-Beige-Typography-5-Printed-T-shirt-735168303108-1.jpg",849,6495,87%,4,865,Oragnic,Keyword : tshirt
17784292,HRX by Hrithik Roshan,Training Rapid-Dry Tshirts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17784292/2022/4/22/0ae9882f-0e86-41d2-89ad-9525a3c503c91650606159299-HRX-by-Hrithik-Roshan-Women-Blue-Typography-Printed-Training-1.jpg",799,799,0,4.3,3.1k,AD,Keyword : tshirt
36256411,DAMN GUD DG,Girls Pack of 3 T-shirts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/6/clNvRf2R_34355441690a4ff192840fc6a456b61e.jpg",499,1000,50%,4.1,42,Oragnic,Keyword : tshirt
34205035,Knit Vey,Girls Pack Of 3 Cotton T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/19/nE4JEUxj_40e0c14b06ee4a66824125f210d4f13c.jpeg",599,999,40%,4.3,29,Oragnic,Keyword : tshirt
29901660,French Connection,Ombre Effect Cotton T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29901660/2024/10/16/d193fd7a-7f63-42fc-a63a-8072872e7d841729075885644-French-Connection-Men-Tshirts-9291729075885060-1.jpg",480,1299,63%,4.4,208,AD,Keyword : tshirt
37494184,Dreamz by Pantaloons,Printed Cotton Lounge T-Shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/15/vLq9ApLf_79c3bc57d6a04735ba52468074c20b1e.jpg",499,499,0,4.8,13,Oragnic,Keyword : tshirt
18389666,Jack & Jones,Men Solid Lounge T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18389666/2022/5/23/be70c1bb-1e41-4d35-ba0a-313a6b0e967b1653320409019JackJonesMenBlueT-shirt1.jpg",419,699,40%,4.1,1.7k,Oragnic,Keyword : tshirt
13674982,WROGN,Printed Round Neck Cotton T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13674982/2021/3/20/c8dbc067-2873-4778-95a8-eb786ad21c881616235300779-WROGN-Men-Tshirts-6461616235300252-1.jpg",571,1099,48%,4.1,340,AD,Keyword : tshirt
37580584,URBE-URBAN EVOLUTION,Pack Of 2 Lounge Tshirts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/23/GYmotA8G_282304d68d5445d9aeadea5811ccef64.jpg",458,1999,77%,0,0,Oragnic,Keyword : tshirt
39333607,Dreamz by Pantaloons,Printed Lounge Tshirts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/12/1IitMgrj_faa13cfb4da9434ab06f4193cd4b86d0.jpg",499,499,0,0,0,Oragnic,Keyword : tshirt
19042274,Bewakoof,Men Oversized T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/11/sGnMrQcO_c725ed440c954e0b9d31a42b6e0d8bee.jpg",599,799,25%,4.3,3.1k,AD,Keyword : tshirt
37353614,Ginger by Lifestyle,Women Floral Printed T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/6/29t3TwO4_0caa7813c2514dc79d4ac85d062f5f9b.jpg",399,399,0,5,5,Oragnic,Keyword : tshirt
36911470,UNDER ARMOUR,Men Charged Surge 4 Run Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/18/18kGvEqM_168b7a5ee54441e484a0c38c9cd3714b.jpg",4484,6499,31%,4.2,1.9k,AD,Keyword : shoes
37521315,Pantaloons Junior,Girls Perforations PU Sneakers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/16/adgaJVsd_38cbf0ae3a0848d6b63c3c5ab9ac4779.jpg",999,999,0,0,0,AD,Keyword : shoes
33638073,Allen Solly,Block Heeled Mules,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33638073/2025/5/6/076893a4-2b0c-4107-a33b-4a6f729198db1746514939008-Allen-Solly-PU-Block-Sandals-3831746514938660-1.jpg",1549,2499,38%,4.6,42,Oragnic,Keyword : shoes
28944982,Allen Solly,Printed Slim Heel Pumps,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28944982/2024/4/22/6f95f737-43fa-4015-9f50-42ba938e873f1713768970214-Allen-Solly-Printed-PU-Slim-Heeled-Pumps-with-Bows-729171376-1.jpg",1379,2299,40%,4.2,138,Oragnic,Keyword : shoes
36457810,House of Pataudi,Men Round Toe Formal Loafers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/19/mQHQHVPB_61054fd4c659478d98719ed9c2894338.jpg",1255,4049,Rs. 2794,4.7,11,AD,Keyword : shoes
38664894,ADIDAS,Kids Amblish 1.0 Walking Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/29/0Gv3GKOJ_5c37e91250134576961bcd7f80b96524.jpg",1493,1799,17%,4.5,10,Oragnic,Keyword : shoes
32093861,HRX by Hrithik Roshan,HRX-235 03 Mesh Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32093861/2024/12/26/6f3cc854-679c-4f53-83dd-68c0e5a254521735211019360SportsShoes1.jpg",879,3999,Rs. 3120,4.1,2k,Oragnic,Keyword : shoes
27334314,UNDER ARMOUR,Men Charged Surge 4 Run Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27334314/2024/2/15/a38b7d86-dfb5-4f9e-b601-2d335339b24b1707981940334-UA-Charged-Surge-4-7031707981940156-1.jpg",4484,6499,31%,4.2,1.2k,AD,Keyword : shoes
39804399,Roadster,Men Square Toe Chelsea Boots,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/FEBRUARY/3/bNFCkiWl_5c3d744e372a456d82afdefcbc6e23d5.jpg",1299,6495,80%,0,0,Oragnic,Keyword : shoes
30834832,Anouk,Men Slip-On Formal Loafers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/3/paioXPum_7bbbdd2c194546c48db078ae975e880f.jpg",707,2830,Rs. 2123,4.1,265,Oragnic,Keyword : shoes
34294785,Roadster,Men Casual Chelsea Boots,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/19/AyZm4UtZ_5eb3c1aff7334b53b21d71ce67529b37.jpg",844,6495,Rs. 5651,4.2,2.2k,AD,Keyword : shoes
39744676,CHINRAAG,Women Ballerinas,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/31/zhI7txAi_ce8cb3193fd7400ba887e248b815a21e.jpg",600,1999,70%,0,0,Oragnic,Keyword : shoes
30191547,WROGN,Men Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/28/2I3B3jca_f4bed344731645599970b95cea3efcc7.jpg",1121,3299,66%,3.7,26,Oragnic,Keyword : shoes
31734296,Pantaloons Junior,Girls Woven Design PU Sneakers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/NOVEMBER/25/nnHvV1GK_7c178b96a3aa4547a5d980df66b66629.jpg",599,999,40%,3.8,48,AD,Keyword : shoes
33621015,max,Boys PU Slip-On Sneakers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/16/VA2jNcQ0_87b4d0308e0349c9a5039fa6f92a8d21.jpg",359,399,10%,4.4,867,Oragnic,Keyword : shoes
39309827,Dollphin,Textured PU Party Kitten Mules with Bows,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/10/PlKoEzuq_71c49b9a12eb447da16478949b5f376d.jpg",1349,2499,46%,0,0,Oragnic,Keyword : shoes
38973047,toothless,Girls Mesh Sports Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/26/Xy9hr6li_3daf2e267a13408e8a07e53f25534db1.jpg",1199,2999,60%,4.4,113,AD,Keyword : shoes
37379409,UNDER ARMOUR,Women Charged Surge 4 Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/4/VbBGZXIg_53b86c56cdab4e6a901877335a6accf6.jpg",4484,6499,31%,0,0,Oragnic,Keyword : shoes
31293952,BAESD,Girls Mary Jane Flats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/OCTOBER/15/5NMQvpJi_3ae9422743fb488286799854e62c44f0.jpg",837,2999,72%,4.3,59,Oragnic,Keyword : shoes
37245285,Kenneth Cole,Men Leather Formal Loafers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/12/6KOmiTYw_2e307ef8b33343e18e65e0c20be3534a.jpg",2039,6799,70%,0,0,AD,Keyword : shoes
38293791,Shozie,Girls Colourblocked Sneakers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/29/yL0jf3GO_46feb393a9fc422bb2cc096f8f68bf1e.jpg",489,999,51%,4.5,19,Oragnic,Keyword : shoes
30660798,Minesole,Girls Synthetic Leather Mules,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/21/EGVaCuF8_bce5976fdcb14eaf91bcc443707f000d.jpg",763,1199,36%,4.5,33,Oragnic,Keyword : shoes
37245281,Kenneth Cole,Men Leather Formal Loafers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/12/sS92HLJy_2e26a5a3d66e4929a76fa4dbc44c77c2.jpg",2039,6799,70%,0,0,AD,Keyword : shoes
39797533,HRX by Hrithik Roshan,Men Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/FEBRUARY/3/I053uo9t_4010c5ad7c034db586c1b58e2639aef6.jpg",1999,6599,70%,0,0,Oragnic,Keyword : shoes
39078573,HOOH Now Comfort in Fashion,Girls Frozen Printed Sneakers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/31/Mn4y7BRW_05744ed49b464066a7b46b710f2c4a38.jpg",482,1299,63%,4.2,70,Oragnic,Keyword : shoes
33394662,Pantaloons Junior,Girls Bow Detail Ballerinas,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/29/zb6zXOYF_1669e8176c694c4ea017dee894c2bbfa.jpg",719,799,10%,0,0,AD,Keyword : shoes
33038852,Shoetopia,Girls Stiletto Heels Pumps,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/4/7xquZrRh_dd4acb0c134a40ed94821a6c30125c40.jpg",882,2499,65%,4.6,36,Oragnic,Keyword : shoes
2612778,Red Chief,Leather Casual Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2612778/2022/7/24/b23c6cdb-8d5a-473f-b1d0-d0670d67e27a1658643091082RedChiefMenBlackLeatherSemiformalDerbys1.jpg",1698,5299,68%,4.3,1.3k,Oragnic,Keyword : shoes
36474368,Pantaloons Junior,Girls Velcro Sneakers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/20/xAyK6U8K_2bccb4cadc814f7aba51efe826f74ffd.jpg",999,999,0,4.5,12,AD,Keyword : shoes
39078576,HOOH Now Comfort in Fashion,Unisex Kids Sneakers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/31/V7YTtYRr_a9de9d87a2824bf5a278c4c8cfeea3da.jpg",481,1299,63%,3.8,142,Oragnic,Keyword : shoes
31348924,Bene Kleed,Men Relaxed Fit Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31348924/2024/10/24/935bd6ea-158a-4f8a-a301-ef9340c418ee1729774906376-Bene-Kleed-Men-Relaxed-Fit-Light-Fade-Jeans-9511729774905755-1.jpg",805,2599,69%,3.9,157,AD,Keyword : jeans
33474210,Greenfibre,Men Slim Fit Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/4/kFxDOeWh_b1521499f2974500b253806f9b0ef7a9.jpg",1312,1874,30%,0,0,AD,Keyword : jeans
26128746,max,Boys Mid-Rise Clean Look Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26128746/2023/11/29/9c959537-7d0d-441f-b1b7-a2100a1c22a41701256010920maxBoysBlueJeans1.jpg",449,499,10%,4.5,799,Oragnic,Keyword : jeans
37931903,H&M,Wide Denim-Look Trousers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/20/afe2SuoA_8dda1adc4c5f4516b92d83aa1cddd793.jpg",1299,1299,0,4.5,170,Oragnic,Keyword : jeans
34813103,Greenfibre,Men Slim Fit Mid-Rise Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/9/YASz8kcC_6103ce88b8f440d4b355235e0a7eaf3d.jpg",1312,1874,30%,0,0,AD,Keyword : jeans
36183995,ADBUCKS,Girls Bootcut High-Rise Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/4/aI3Ke5DS_830c8833f4f647e4aea966d41e71325c.jpg",975,1999,51%,4.6,113,Oragnic,Keyword : jeans
39498931,Miss Chase A+,Regular Fit High-Rise Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/21/hWoMY4W0_d6c15fc449994ffcb34abae987d354c0.jpg",1348,4495,70%,0,0,Oragnic,Keyword : jeans
23198762,Bene Kleed,Men Relaxed Fit Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23198762/2025/4/29/6a8ea9b9-974c-4737-9f7e-7b4cb44de67b1745926863029-Bene-Kleed-Men-Relaxed-Fit-Jeans-3741745926862357-1.jpg",873,2299,62%,4.1,28.3k,AD,Keyword : jeans
37135688,max,Boys Regular Fit Cotton Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/23/sd3f0Bc7_bf3e43559ce8442a8c3525f9bc4de230.jpg",799,799,0,4.8,41,Oragnic,Keyword : jeans
34499793,Juniors by Babyshop,Girls Wide Leg Mid-Rise Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/23/klyQuc2I_f56d33a5f7c2431996a7549808732f23.jpg",1499,1499,0,0,0,Oragnic,Keyword : jeans
23933014,Bene Kleed,Men Straight Fit Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23933014/2025/4/25/cbe7a008-dc5d-42ca-9749-37df270d47401745581386301-Bene-Kleed-Men-Mid-Rise-Straight-Fit-Jeans-6501745581385618-1.jpg",999,2499,60%,4,6.9k,AD,Keyword : jeans
30929078,Pepe Jeans,Boys Slim Fit Clean Look Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/15/13mEUond_33912d760c6f4607bf543b30506a98d5.jpg",1209,2199,45%,4.4,29,Oragnic,Keyword : jeans
39854391,R.Code by The Roadster Life Co.,Men Regular Fit Mid-Rise Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/FEBRUARY/6/WarQiRsC_f93aa2a894ca4901b0a2bfb82fcf559a.jpg",899,1999,55%,0,0,Oragnic,Keyword : jeans
35797371,Flying Machine,Women Slim Fit High-Rise Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/19/UAGdmXlm_8803512ab21e4465b054758addec7947.jpg",1176,2399,51%,4.2,9,AD,Keyword : jeans
32301281,TALES & STORIES,Girls Bootcut Denim Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32301281/2025/6/26/e5c729ae-eeff-4432-b420-e203f1bf4ddb1750943033405-TALES--STORIES-Girls-Cotton-Mid-Rise-Bootcut-Jeans-720175094-1.jpg",549,1999,73%,4.3,98,Oragnic,Keyword : jeans
29280038,BAESD,Boys Cotton Cargo Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29280038/2024/5/1/8f46ca2b-7ffb-414e-afe0-1cffb0be96bb1714561414808Jeans1.jpg",599,1999,70%,4.1,168,Oragnic,Keyword : jeans
31326530,WROGN,Men Pure Cotton Anti Fit Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31326530/2024/12/13/c858286b-d2f3-42ae-bbcb-87dc3587583e1734090406613-WROGN-Men-Jeans-6901734090405992-1.jpg",1351,2599,48%,4.3,119,AD,Keyword : jeans
25318202,HIGHLANDER,Men Tapered Fit Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25318202/2024/12/14/a4e9bbac-df72-4873-9e80-3221b7c1b07d1734177446488-HIGHLANDER-Men-Straight-Fit-Clean-Look-Stretchable-Jeans-803-1.jpg",637,2199,71%,4,8.3k,Oragnic,Keyword : jeans
39750500,BAESD,Men High-Rise Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/31/JAUMpYqG_d9a46a681aed4fc182c6954b928b4bff.jpg",686,2999,77%,0,0,Oragnic,Keyword : jeans
23416838,Flying Machine,Women Stretchable Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23416838/2025/6/8/75bf7877-bc7c-4918-aac8-011eaf5dd4561749365292944-Flying-Machine-Women-White-Bootcut-Clean-Look-Stretchable-Je-1.jpg",1551,2399,35%,4.3,4.2k,AD,Keyword : jeans
25239024,Pantaloons Baby,Girls Clean Look Cotton Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25239024/2023/9/28/a88744da-6ab2-4057-8ba0-5c52ac7d13b01695877900225PantaloonsBabyGirlsBlueHighlyDistressedJeans1.jpg",545,699,22%,4.3,52,Oragnic,Keyword : jeans
32768943,Roadster,Mid Rise Heavy Fade Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/15/ENkzQLX0_f794d1b72b6c42dcaafc86ec5454d1a5.jpg",1229,2999,59%,3.3,367,Oragnic,Keyword : jeans
39199116,Encrypt,Women Straight Fit Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/30/FkTG5OPl_97161079aaaf4ff098e869a45997f7be.jpg",694,2999,77%,0,0,AD,Keyword : jeans
25917818,Jack & Jones,Men Bootcut Stretchable Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25917818/2023/11/17/a5e9e29b-1ca1-4c67-8e3c-e21d743451271700211200317JackJonesMenBlackBootcutStretchableJeans1.jpg",1249,2499,50%,4.2,11.1k,Oragnic,Keyword : jeans
39850797,Pantaloons Baby,Boys Regular Fit Mid-Rise Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/FEBRUARY/5/ExOE6CYE_2a7c043ed4f847f09f9342ca7a042245.jpg",699,699,0,0,0,Oragnic,Keyword : jeans
29960221,Flying Machine,Women Wide Leg High-Rise Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29960221/2024/6/13/c1364dbc-f10e-435b-9e85-26b529b3a7631718276607509FlyingMachineWomenWideLegHigh-RiseJeans1.jpg",1536,2649,42%,4.2,285,AD,Keyword : jeans
33867604,TALES & STORIES,Girl's Slim Fit Mid-Rise Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/30/bt1EwZPD_af7f428ad2644aee9b5f0a569a1a444c.jpg",575,1099,48%,4.3,501,Oragnic,Keyword : jeans
25067776,Basics By Tokyo Talkies,Women Flared Clean Look Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25067776/2023/9/20/b1998b02-3d3a-4810-91c4-69fb3b501ae31695201275118TokyoTalkiesWomenBlackFlaredLowDistressStretchableJeans1.jpg",619,1999,69%,4.2,18.6k,Oragnic,Keyword : jeans
39527307,Roadster,Men Baggy Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/22/4M04Jjcp_6cab9dce1fac45c0b24588e6f49a9bec.jpg",999,2999,67%,4.1,13,AD,Keyword : jeans
